Year,Id,NGL,Pt,DCO,DBO5,MES,site_name,SIRET_code,discharge_environment,lat_site,long_site,code_epsg,code_ape,libelle_ape,code_eprtr,libelle_eprtr
2011,0007201614,NA,NA,533000,270000,NA,ELIVIA BRESSUIRE,34447746800187,water (indirect),384003,2208374,27572,1011Z,Transformation et conservation de la viande de boucherie,8.(a),Abattoirs d'une capacité de production de 50 tonnes de carcasses par jour
2011,0007203048,NA,NA,NA,44400,NA,CPK Production France (ex Mondelez),43393576400053,water (indirect),497370,6638366000000,2154,4636Z,"Commerce de gros (commerce interentreprises) de sucre, chocolat et confiserie",NA,NA
2011,0007206418,91900,10400,2230000,911000,NA,DANISCO_IFF,40267432900055,water (indirect),458487,6573563000000,2154,2014Z,Fabrication d'autres produits chimiques organiques de base,NA,NA
2011,0007206467,NA,NA,NA,65300,NA,SAS ABATTOIR DE MONTMORILLON,75212964300017,water (indirect),487300,2159500,27572,1011Z,Transformation et conservation de la viande de boucherie,NA,NA
2011,0007203128,NA,NA,447000,272000,NA,AVI-CHARENTE,30568943200022,water (indirect),332993,2131922,27572,1051A,Fabrication de lait liquide et de produits frais,8.(c),Traitement et transformation du lait d'une capacité de traitement de 200 tonnes de lait par jour (valeur moyenne sur une base annuelle)
2011,0007206633,NA,10700,253000,144000,NA,EURIAL,35354335800181,water (indirect),468200,2216600,27572,1051C,Fabrication de fromage,NA,NA
2011,0007204022,NA,NA,NA,71000,NA,Société Nouvelle COLIBRI Pâtisseries,39389182500027,water (indirect),374997,2068554,27572,1072Z,"Fabrication de biscuits, biscottes et pâtisseries de conservation",NA,NA
2011,0007403769,NA,5030,299000,127000,NA,SEMMARIS,66201249100020,water (indirect),652210,6850184000000,2154,6832A,Administration d'immeubles et autres biens immobiliers,NA,NA
2011,0007403968,NA,NA,NA,64700,NA,Université Paris VI,19751722000012,water (indirect),600832,2428896,27572,8690B,Laboratoires d'analyses médicales,NA,NA
2011,0007404763,NA,NA,241000,110000,NA,MAJ ELIS Puteaux,77573383500802,water (indirect),593524,2431667,27572,7729Z,Location et location-bail d'autres biens personnels et domestiques,NA,NA
2011,0007402352,228000,22200,1990000,873000,617000,Fareva Romainville,74986187800025,water (indirect),2.437291,48894758,4326,2059Z,Fabrication d'autres produits chimiques n.c.a.,4.(e),Installations utilisant un procédé chimique ou biologique pour la fabrication industrielle de produits pharmaceutiques de base
2011,0007402356,NA,NA,175000,69700,NA,MAJ,77573383501420,water (indirect),648571,6871705000000,2154,7729Z,Location et location-bail d'autres biens personnels et domestiques,NA,NA
2011,0007402779,NA,NA,NA,43600,NA,MAJ BLANCHISSERIE DE PANTIN,77573383500331,water (indirect),665633,6860587000000,2154,7729Z,Location et location-bail d'autres biens personnels et domestiques,NA,NA
2011,0010000503,NA,NA,NA,44800,NA,BODIN JOYEUX 1,38370879900028,water (indirect),594459,6654516000000,2154,1511Z,"Apprêt et tannage des cuirs , préparation et teinture des fourrures",NA,NA
2011,0010001078,NA,NA,167000,45700,NA,Joffrey Carré,55206518700056,water (indirect),624441,6759021000000,2154,2042Z,Fabrication de parfums et de produits pour la toilette,NA,NA
2011,0010001192,NA,NA,NA,49200,NA,SAVANE BROSSARD SA,34055884000047,water (indirect),644278,6786122000000,2154,1072Z,"Fabrication de biscuits, biscottes et pâtisseries de conservation",8.(b).(i),matières premières animales (autres que le lait) d'une capacité de production de produits finis de 75 tonnes par jour
2011,0010001457,NA,NA,407000,56700,NA,SCA HYGIENE PRODUCTS OPERATIONS,41024295200027,water (indirect),572426,2314896,27572,1722Z,Fabrication d'articles en papier à usage sanitaire ou domestique,6.(b),"Installations industrielles destinées à la fabrication de papier et de carton et d'autres produits dérivés du bois (tels que l'aggloméré, les panneaux de fibres de bois et le contreplaqué) d'une capacité de production de 20 tonnes par jour"
2011,0010001629,NA,NA,203000,71900,NA,GEMEY-MAYBELLINE,38246039200022,water (indirect),565143,2324053,27572,2042Z,Fabrication de parfums et de produits pour la toilette,NA,NA
2011,0010004219,NA,NA,NA,50400,NA,PROCTER ET GAMBLE BLOIS,41922224500021,water (indirect),573024,6724263000000,2154,2042Z,Fabrication de parfums et de produits pour la toilette,NA,NA
2011,0010002271,NA,NA,839000,392000,NA,TRADIVAL,32764134600066,water (indirect),569547,2326401,27572,1011Z,Transformation et conservation de la viande de boucherie,8.(a),Abattoirs d'une capacité de production de 50 tonnes de carcasses par jour
2011,0010003779,NA,7930,1070000,593000,NA,MALTERIES FRANCO SUISSES,51555002800010,water (indirect),622539,6649807000000,2154,1106Z,Fabrication de malt,8.(b).(ii),matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle)
2011,0010400104,NA,NA,853000,NA,NA,NOVAPEX,42061043800046,water (indirect),840546,6474140000000,2154,2014Z,Fabrication d'autres produits chimiques organiques de base,4.(a).(ii),"hydrocarbures oxygénés, notamment les alcools, aldéhydes, cétones, acides carboxyliques, esters, acétates, éthers, peroxydes, résines époxydes"
2011,0010400263,NA,NA,NA,52900,NA,POPY,30335527500023,water (indirect),816334,2074100,27572,1013A,Préparation industrielle de produits à base de viande,NA,NA
2011,0010700012,NA,NA,415000,365000,NA,ROUTIN 1883,74562027800010,water (indirect),924435,6504445000000,2154,1107B,Production de boissons rafraîchissantes,NA,NA
2011,0010700539,NA,NA,184000,83700,NA,CEMOI CONFISEUR,56288017900030,water (indirect),925589,6503265000000,2154,1082Z,"Fabrication de cacao, chocolat et de produits de confiserie",NA,NA
2011,0016500081,NA,6300,363000,240000,NA,CF&R,50164519600095,water (indirect),681963,2033311,27572,1051C,Fabrication de fromage,8.(c),Traitement et transformation du lait d'une capacité de traitement de 200 tonnes de lait par jour (valeur moyenne sur une base annuelle)
2011,00       14630043,NA,NA,NA,78200,NA,FRIAL,31980597400015,water (indirect),378649,2479856,27572,1085Z,Fabrication de plats préparés,NA,NA
2011,00       14762066,NA,NA,207000,105000,NA,La Normandise,38261641500024,water (indirect),363005,2431767,27572,1092Z,Fabrication d'aliments pour animaux de compagnie,NA,NA
2011,0016300336,NA,NA,NA,79500,NA,Compagnie des Fromages & Riches Monts,35272619400041,water (indirect),646488,2056915,27572,1051C,Fabrication de fromage,NA,NA
2011,0018300685,NA,NA,270000,NA,NA,AMETYST,50171761500022,water (indirect),769863,6275614000000,2154,3821Z,Traitement et élimination des déchets non dangereux,NA,NA
2011,00       19073001,NA,NA,292000,141000,NA,CHARAL,54695037900117,water (indirect),577293,2044653,27572,1011Z,Transformation et conservation de la viande de boucherie,8.(a),Abattoirs d'une capacité de production de 50 tonnes de carcasses par jour
2011,00       25578200,NA,NA,156000,73400,NA,Les éleveurs de la Chevillotte,61282086000064,water (indirect),903900,2246400,27572,1011Z,Transformation et conservation de la viande de boucherie,8.(a),Abattoirs d'une capacité de production de 50 tonnes de carcasses par jour
2011,0025000009,NA,NA,353000,217000,NA,FOULON SOPAGLY SAS,43990694200024,water (indirect),839440,6577274000000,2154,1032Z,Préparation de jus de fruits et légumes,NA,NA
2011,00       29004021,NA,NA,204000,98600,NA,Jean-Pierre TALLEC,57202153300052,water (indirect),149449,2343179,27572,1013A,Préparation industrielle de produits à base de viande,NA,NA
2011,00       29051020,NA,NA,NA,65000,NA,La Lampaulaise site de Quimper usine de Quimper,80778821100025,water (indirect),125500,2352199,27572,1013A,Préparation industrielle de produits à base de viande,NA,NA
2011,00       32107030,NA,NA,179000,78300,NA,Fermiers du Gers,43309003200023,water (indirect),442037,1885694,27572,1012Z,Transformation et conservation de la viande de volaille,8.(a),Abattoirs d'une capacité de production de 50 tonnes de carcasses par jour
2011,00       35275001,NA,NA,174000,72700,NA,INRA,18007003900284,water (indirect),290137,2358973,27572,0146Z,Élevage de porcins,NA,NA
2011,00       44072002,NA,NA,235000,142000,NA,AGIS TRAITEUR INNOVATION,38774449300025,water (indirect),249307,2282154,27572,1085Z,Fabrication de plats préparés,NA,NA
2011,00       40282001,NA,NA,180000,91700,NA,FERMIERS LANDAIS SAS,39176072500013,water (indirect),365453,1866489,27572,1012Z,Transformation et conservation de la viande de volaille,8.(a),Abattoirs d'une capacité de production de 50 tonnes de carcasses par jour
2011,00       40282011,NA,NA,NA,62800,NA,PYRENEX,30230662600011,water (indirect),365453,1866489,27572,1392Z,"Fabrication d'articles textiles, sauf habillement",5.(e),Installations destinées à l'élimination ou à la valorisation de carcasses et de déchets d'animaux d'une capacité de traitement de 10 tonnes par jour
2011,00       44180231,NA,NA,437000,196000,NA,AUBRET,78818295400024,water (indirect),334900,2286314,27572,1013A,Préparation industrielle de produits à base de viande,8.(b).(i),matières premières animales (autres que le lait) d'une capacité de production de produits finis de 75 tonnes par jour
2011,00       44190005,NA,NA,252000,119000,NA,COVI,39189217100037,water (indirect),309713,2252745,27572,1085Z,Fabrication de plats préparés,NA,NA
2011,00       47323010,NA,NA,NA,46400,NA,DEUERER PETCARE FRANCE,80277541100019,water (indirect),469974,1934822,27572,1092Z,Fabrication d'aliments pour animaux de compagnie,8.(b).(i),matières premières animales (autres que le lait) d'une capacité de production de produits finis de 75 tonnes par jour
2011,00       49003604,NA,NA,252000,143000,NA,CHARAL,54695037900034,water (indirect),355849,2233524,27572,1011Z,Transformation et conservation de la viande de boucherie,8.(a),Abattoirs d'une capacité de production de 50 tonnes de carcasses par jour
2011,00       61001001,NA,NA,212000,89400,NA,SELVI,31855788100030,water (indirect),433970,2384160,27572,1011Z,Transformation et conservation de la viande de boucherie,8.(a),Abattoirs d'une capacité de production de 50 tonnes de carcasses par jour
2011,00       61096001,NA,NA,956000,422000,NA,FLECHARD SAS,30351400400017,water (indirect),392074,2396388,27572,1051B,Fabrication de beurre,NA,NA
2011,00       61096018,NA,NA,160000,59100,NA,SNV,40443277500082,water (indirect),392074,2396388,27572,1012Z,Transformation et conservation de la viande de volaille,NA,NA
2011,00       61138004,NA,NA,NA,45700,NA,TRAITEUR DE LA TOUQUES,59388005700033,water (indirect),447351,2420861,27572,1085Z,Fabrication de plats préparés,NA,NA
2011,00       61169002,NA,NA,NA,74500,NA,CHARAL,54695037900133,water (indirect),386478,2420772,27572,1011Z,Transformation et conservation de la viande de boucherie,NA,NA
2011,0057201662,NA,NA,2580000,1030000,709000,LDC,44450202500018,water (indirect),452349,6752716000000,2154,1012Z,Transformation et conservation de la viande de volaille,8.(a),Abattoirs d'une capacité de production de 50 tonnes de carcasses par jour
2011,0057201663,NA,7600,2160000,884000,636000,LDC,44450202500018,water (indirect),451958,6752413000000,2154,1012Z,Transformation et conservation de la viande de volaille,8.(b).(i),matières premières animales (autres que le lait) d'une capacité de production de produits finis de 75 tonnes par jour
2011,0057201666,NA,NA,NA,116000,NA,SASU MARIE,32728036800140,water (indirect),453081,6754010000000,2154,1085Z,Fabrication de plats préparés,NA,NA
2011,0057900511,NA,NA,314000,146000,NA,GALLIANCE NUEIL CANARD,33431548800059,water (indirect),377112,2219300,27572,1012Z,Transformation et conservation de la viande de volaille,8.(a),Abattoirs d'une capacité de production de 50 tonnes de carcasses par jour
2011,00       71056001,NA,NA,610000,334000,NA,LDC BOURGOGNE,31039150300029,water (indirect),820925,2184837,27572,1012Z,Transformation et conservation de la viande de volaille,NA,NA
2011,00       74116050,NA,7000,NA,58000,NA,besnier etaux,38368605200010,water (indirect),906149,2126155,27572,1051C,Fabrication de fromage,NA,NA
2011,00       77559405,NA,NA,214000,114000,NA,COOPERATIVE LAITIERE DE LA REGION LOCHOISE,77559405400014,water (indirect),501681,2229200,27572,1051A,Fabrication de lait liquide et de produits frais,8.(c),Traitement et transformation du lait d'une capacité de traitement de 200 tonnes de lait par jour (valeur moyenne sur une base annuelle)
2011,00       87014001,NA,NA,304000,106000,NA,SAS ABATTOIRS DE BESSINES,52213654800016,water (indirect),524989,2123368,27572,1011Z,Transformation et conservation de la viande de boucherie,8.(a),Abattoirs d'une capacité de production de 50 tonnes de carcasses par jour
2011,00       87075001,NA,NA,270000,129000,NA,LAITERIE LES FAYES,33242889500053,water (indirect),513638,2089280,27572,1051A,Fabrication de lait liquide et de produits frais,8.(c),Traitement et transformation du lait d'une capacité de traitement de 200 tonnes de lait par jour (valeur moyenne sur une base annuelle)
2011,00       87085001,NA,5300,907000,321000,327000,REGIE MUNICIPALE DE L'ABATTOIR DE LIMOGES,44035213600012,water (indirect),516000,2093000,27572,1011Z,Transformation et conservation de la viande de boucherie,8.(a),Abattoirs d'une capacité de production de 50 tonnes de carcasses par jour
2011,00       87085003,NA,NA,NA,50700,NA,MADRANGE CHARCUTERIE DE LA VALOINE,77250016100033,water (indirect),516000,2093000,27572,1013A,Préparation industrielle de produits à base de viande,NA,NA
2011,00       87187001,NA,NA,NA,45100,NA,ABATTOIR MUNICIPAL DE SAINT-YRIEIX,21871870800132,water (indirect),511438,2057606,27572,1011Z,Transformation et conservation de la viande de boucherie,8.(a),Abattoirs d'une capacité de production de 50 tonnes de carcasses par jour
2012,0005601304,NA,NA,220000,91300,NA,PUIGRENIER ABATTOIR BOVIN,32785259600060,water (indirect),620912,2148887,27572,1011Z,Transformation et conservation de la viande de boucherie,8.(a),Abattoirs d'une capacité de production de 50 tonnes de carcasses par jour
2012,0005101078,NA,NA,NA,46400,NA,COLGATE PALMOLIVE,47898966800023,water (indirect),688495,6925784000000,2154,2042Z,Fabrication de parfums et de produits pour la toilette,4.(a).(xi),tensioactifs et agents de surface
2012,0005101138,NA,NA,788000,NA,NA,CLARIANT PRODUCTION (France),30230552900034,water (indirect),645578,2489533,27572,2012Z,Fabrication de colorants et de pigments,4.(a).(xi),tensioactifs et agents de surface
2012,0005101699,NA,NA,451000,207000,NA,LACTINOV  (ex-SFPL),78058652500013,water (indirect),618829,7001574000000,2154,1051A,Fabrication de lait liquide et de produits frais,8.(c),Traitement et transformation du lait d'une capacité de traitement de 200 tonnes de lait par jour (valeur moyenne sur une base annuelle)
2012,0005101758,NA,NA,191000,105000,NA,EUROSERUM,40086927700097,water (indirect),624006,6986108000000,2154,1051D,Fabrication d'autres produits laitiers,8.(c),Traitement et transformation du lait d'une capacité de traitement de 200 tonnes de lait par jour (valeur moyenne sur une base annuelle)
2012,0005102362,400000,NA,2080000,NA,NA,AJINOMOTO FOODS EUROPE,63204218000026,water (indirect),693309,6963011000000,2154,2110Z,Fabrication de produits pharmaceutiques de base,NA,NA
2012,0005200447,NA,NA,243000,NA,NA,BARDINET,30171146100071,water (indirect),365112,1994375,27572,1101Z,Production de boissons alcooliques distillées,NA,NA
2012,0005201506,NA,NA,1630000,NA,NA,Usine DRT Castets,98552015400040,water (indirect),366824,6316348000000,2154,2014Z,Fabrication d'autres produits chimiques organiques de base,4.(a).(ii),"hydrocarbures oxygénés, notamment les alcools, aldéhydes, cétones, acides carboxyliques, esters, acétates, éthers, peroxydes, résines époxydes"
