Année;code_STEP;Nom_STEP;Capacité_EH;Dispositif_traitement;Coordonnées_STEP_X;Coordonnées_STEP_Y;Coordonnées_REJET_X;Coordonnées_REJET_Y;code_qualité_localisation_rejet;INSEE_Commune_STEP;Nom_Commune_STEP;Code_Département_STEP;Nom_Région_STEP;Code_Masse_Eau_2010;Nom_Masse_Eau_2010;Code_Masse_Eau_2016;Nom_Masse_Eau_2016
2015;060970451001;Ronchamp                      ;12000;Biologique avec nitrification et déphosphatation;970254;6739081;970182;6739010;2;70451;RONCHAMP;70;27;;;;;
2015;060970451001;Ronchamp                      ;12000;Biologique avec nitrification et déphosphatation;970254;6739081;970182;6739010;2;70451;RONCHAMP;70;27;;;;;
2015;060970452001;Rosey                         ;333;Lagunage;927443;6723001;927395;6723203;2;70452;ROSEY;70;27;;;;;
2015;060925387002;Montandon;400;Filtres plantés;;;;;;25387;MONTANDON;25;27;;;;;
2015;060901267004;Nurieux Volognat - Chef Lieu;1600;Biologique Simple;894877;6568827;894899;6568850;1;01267;NURIEUX VOLOGNAT;01;84;;;;;
2015;060901268001;Murs Et Gelignieux - Murs;370;Lagunage;906652;6508006;906785;6507751;1;01268;MURS ET GELIGNIEUX;01;84;;;;;
2015;060901268001;Murs Et Gelignieux - Murs;370;Lagunage;906652;6508006;906785;6507751;1;01268;MURS ET GELIGNIEUX;01;84;;;;;
2015;060901272002;Neuville Les Dames ;1600;Filtres plantés;854370;6564301;854201;6564267;1;01272;NEUVILLE LES DAMES;01;84;;;;;
2015;060901273001;Neuville Sur Ain - Chef Lieu;1083;Biologique avec nitrification;883630;6554256;883797;6554292;1;01273;NEUVILLE SUR AIN;01;84;;;;;
2015;060901282001;Outriaz;500;Filtres plantés;896512;6555121;896423;6555192;1;01282;OUTRIAZ;01;84;;;;;
2015;060901284001;Ozan;1100;Filtres plantés;846597;6589866;846532;6589872;1;01284;OZAN;01;84;;;;;
2015;060901288003;Peron - L'Epine;4700;Biologique avec nitrification et dénitrification;925611;6568377;925616;6568365;1;01288;PERON;01;84;;;;;
2015;060901288003;Peron - L'Epine;4700;Biologique avec nitrification et dénitrification;925611;6568377;925616;6568365;1;01288;PERON;01;84;;;;;
2015;060901288004;Peron - Greny;500;Filtres plantés;927501;6570542;927522;6570439;2;01288;PERON;01;84;;;;;
2015;060901291001;Perrex;500;Lagunage;852442;6573095;852398;6573142;1;01291;PERREX;01;84;;;;;
2015;060901294001;Peyrieu - Chef Lieu;400;Lagunage;908823;6511267;908995;6511137;1;01294;PEYRIEU;01;84;;;;;
2015;060901294002;Peyrieu - Bovinel;300;Filtres plantés;909857;6513213;909928;6513124;2;01294;PEYRIEU;01;84;;;;;
2015;060901295001;Peyzieux Sur Saone;500;Filtres plantés;839776;6559930;839669;6559850;1;01295;PEYZIEUX SUR SAONE;01;84;;;;;
2015;060901297002;Pizay;1100;Biologique avec nitrification;862423;6533988;862490;6533992;1;01297;PIZAY;01;84;;;;;
2015;060901299001;Le Plantay;333;Lagunage;861605;6549610;861580;6549707;1;01299;LE PLANTAY;01;84;;;;;
2015;060901300001;Le Poizat-Lalleyriat Le Poizat;300;Biologique Simple;907735;6564211;907567;6564286;1;01300;LE POIZAT;01;84;;;;;
2015;060901300002;Le Poizat-Lalleyriat Le Replat;300;Biologique Simple;907476;6563958;907463;6563957;2;01300;LE POIZAT;01;84;;;;;
2015;060901301002;Polliat - Chef Lieu;1800;Biologique avec nitrification;863502;6573802;863569;6573750;1;01301;POLLIAT;01;84;;;;;
2015;060901301003;Polliat - Vial;250;Filtres plantés;866223;6572523;866172;6572494;2;01301;POLLIAT;01;84;;;;;
2015;060901303005;Poncin - Chef Lieu;6000;Biologique avec nitrification et déphosphatation;885582;6556788;885566;6556765;1;01303;PONCIN;01;84;;;;;
2015;060901303005;Poncin - Chef Lieu;6000;Biologique avec nitrification et déphosphatation;885582;6556788;885566;6556765;1;01303;PONCIN;01;84;;;;;
2015;060901304001;Pont D'Ain - Chef Lieu;3167;Biologique avec nitrification;879725;6552495;879718;6552539;1;01304;PONT D AIN;01;84;;;;;
2015;060901305002;Pont De Vaux;5000;Biologique avec nitrification et dénitrification;848613;6595341;848515;6595338;1;01305;PONT DE VAUX;01;84;;;;;
2015;060901305002;Pont De Vaux;5000;Biologique avec nitrification et dénitrification;848613;6595341;848515;6595338;1;01305;PONT DE VAUX;01;84;;;;;
2015;060901305002;Pont De Vaux;5000;Biologique avec nitrification et dénitrification;848613;6595341;848515;6595338;1;01305;PONT DE VAUX;01;84;;;;;
2015;060901305002;Pont De Vaux;5000;Biologique avec nitrification et dénitrification;848613;6595341;848515;6595338;1;01305;PONT DE VAUX;01;84;;;;;
2015;060901306002;Pont De Veyle                 ;2700;Biologique avec nitrification;844611;6575669;844640;6575732;1;01306;PONT DE VEYLE;01;84;;;;;
2015;060901306002;Pont De Veyle                 ;2700;Biologique avec nitrification;844611;6575669;844640;6575732;1;01306;PONT DE VEYLE;01;84;;;;;
2015;060901308002;Pougny - Gare;333;Biologique avec nitrification;928647;6564565;928722;6564555;1;01308;POUGNY;01;84;;;;;
2015;060901308003;Pougny - Chef Lieu;800;Filtres plantés;927595;6563555;927837;6563166;1;01308;POUGNY;01;84;;;;;
2015;060901310001;Premeyzel;210;Filtres plantés;906559;6512739;906475;6512840;2;01310;PREMEYZEL;01;84;;;;;
2015;060901314002;Priay - Bellegarde;720;Biologique avec nitrification;877994;6548336;877831;6547870;1;01314;PRIAY;01;84;;;;;
2015;060901314004;Priay - Chef Lieu;1500;Biologique avec nitrification;876641;6546725;876684;6546662;2;01314;PRIAY;01;84;;;;;
2015;060901318002;Rance - Les Communaux;250;Biologique Simple;845260;6544197;845250;6544222;1;01318;RANCE;01;84;;;;;
2015;060901318003;Rance - Le Limandas;250;Biologique Simple;842759;6542341;842778;6542357;1;01318;RANCE;01;84;;;;;
2015;060901319001;Relevant                      ;350;Filtres plantés;850915;6556452;850921;6556418;1;01319;RELEVANT;01;84;;;;;
2015;060901320001;Replonges                     ;3600;Biologique avec nitrification;843827;6578782;843809;6578749;1;01320;REPLONGES;01;84;;;;;
2015;060901323001;Reyssouze;495;Lagunage;846874;6595152;846860;6595247;1;01323;REYSSOUZE;01;84;;;;;
2015;060901325003;Rignieux Le Franc - Chef Lieu;1200;Biologique avec nitrification;870125;6540066;870159;6540076;1;01325;RIGNIEUX LE FRANC;01;84;;;;;
2015;060901329002;Rossillon;250;Filtres plantés;901729;6528534;901818;6528529;2;01329;ROSSILLON;01;84;;;;;
2015;060901330001;Ruffieu                       ;300;Lagunage;906554;6546901;906803;6546982;1;01330;RUFFIEU;01;84;;;;;
2015;060901332001;St Andre De Bage              ;800;Filtres plantés;847442;6579923;847480;6580012;1;01332;ST ANDRE DE BAGE;01;84;;;;;
2015;060901333002;St Andre De Corcy             ;4750;Biologique avec nitrification;852650;6538003;852634;6537963;1;01333;ST ANDRE DE CORCY;01;84;;;;;
2015;060901334001;St Andre D'Huiriat;300;Lagunage;847477;6570203;847649;6570206;1;01334;ST ANDRE D HUIRIAT;01;84;;;;;
2015;060901335001;St Andre Le Bouchoux;400;Filtres plantés;860066;6559345;860088;6559387;1;01335;ST ANDRE LE BOUCHOUX;01;84;;;;;
2015;060901336800;Saint Andre;4500;Biologique avec nitrification et déphosphatation;865181;6563987;865022;6563916;1;01336;ST ANDRE SUR VIEUX JONC;01;84;;;;;
2015;060901338001;Groslee-St Benoit - St Benoit;450;Lagunage;901060;6513772;900877;6513632;1;01338;GROSLEE-SAINT-BENOIT;01;84;;;;;
2015;060901338002;Groslee-St Benoit - Glandieu;250;Filtres plantés;903131;6510744;903077;6510692;1;01338;GROSLEE-SAINT-BENOIT;01;84;;;;;
2015;060901338002;Groslee-St Benoit - Glandieu;250;Filtres plantés;903131;6510744;903077;6510692;1;01338;GROSLEE-SAINT-BENOIT;01;84;;;;;
2015;060901342001;Sainte Croix;450;Biologique Simple;859284;6534390;859256;6534391;1;01342;STE CROIX;01;84;;;;;
2015;060901343002;St Cyr Sur Menthon - Chef Lieu;1417;Biologique avec nitrification;851688;6576171;851807;6576143;1;01343;ST CYR SUR MENTHON;01;84;;;;;
2015;060901344002;Saint-Denis-Les-Bourg;4500;Biologique avec nitrification;867664;6569098;867721;6569154;1;01344;ST DENIS LES BOURG;01;84;;;;;
2015;060901344002;Saint-Denis-Les-Bourg;4500;Biologique avec nitrification;867664;6569098;867721;6569154;1;01344;ST DENIS LES BOURG;01;84;;;;;
2015;060901346001;St Didier D'Aussiat;900;Filtres plantés;858736;6580160;858743;6580126;1;01346;ST DIDIER D AUSSIAT;01;84;;;;;
2015;060901347002;St Didier De Formans          ;4500;Biologique avec nitrification et dénitrification;836562;6540903;836541;6540950;1;01347;ST DIDIER DE FORMANS;01;84;;;;;
2015;060901347002;St Didier De Formans          ;4500;Biologique avec nitrification et dénitrification;836562;6540903;836541;6540950;1;01347;ST DIDIER DE FORMANS;01;84;;;;;
2015;060901347002;St Didier De Formans          ;4500;Biologique avec nitrification et dénitrification;836562;6540903;836541;6540950;1;01347;ST DIDIER DE FORMANS;01;84;;;;;
2015;060901347002;St Didier De Formans          ;4500;Biologique avec nitrification et dénitrification;836562;6540903;836541;6540950;1;01347;ST DIDIER DE FORMANS;01;84;;;;;
2015;060901350001;Saint Etienne Du Bois;1983;Biologique avec nitrification et dénitrification;876169;6579189;876195;6579198;1;01350;ST ETIENNE DU BOIS;01;84;;;;;
2015;060901351002;St Etienne Sur Chalaronne;1000;Biologique avec nitrification;843541;6563032;843542;6563090;1;01351;ST ETIENNE SUR CHALARONNE;01;84;;;;;
2015;060901355002;St Genis Sur Menthon;550;Filtres plantés;854436;6577742;854432;6577900;1;01355;ST GENIS SUR MENTHON;01;84;;;;;
2015;060901357001;St Germain De Joux            ;450;Biologique Simple;911399;6567924;911422;6567964;1;01357;ST GERMAIN DE JOUX;01;84;;;;;
2015;060901358001;St Germain Les Paroisses;550;Filtres plantés;904276;6522017;904370;6522027;1;01358;ST GERMAIN LES PAROISSES;01;84;;;;;
2015;060901360002;St Jean De Gonville;2250;Biologique avec nitrification;928844;6571317;928870;6571292;1;01360;ST JEAN DE GONVILLE;01;84;;;;;
2015;060901361001;St Jean De Niost              ;2500;Biologique avec nitrification;873022;6529920;873298;6529861;1;01361;ST JEAN DE NIOST;01;84;;;;;
2015;060901362002;St Jean De Thurigneux ;800;Filtres plantés;845394;6541238;;;;01362;ST JEAN DE THURIGNEUX;01;84;;;;;
2015;060901363002;Saint Jean Le Vieux;3200;Biologique avec nitrification;883150;6551458;883169;6551424;1;01363;ST JEAN LE VIEUX;01;84;;;;;
2015;060901364002;St Jean Sur Reyssouze;250;Filtres plantés;858728;6591332;858758;6591367;1;01364;ST JEAN SUR REYSSOUZE;01;84;;;;;
2015;060901365002;St Jean Sur Veyle ;800;Filtres plantés;846993;6575295;846956;6575061;2;01365;ST JEAN SUR VEYLE;01;84;;;;;
2015;060901366002;Sainte Julie;990;Biologique avec nitrification;877680;6533854;877709;6533819;1;01366;STE JULIE;01;84;;;;;
2015;060901367001;St Julien  Sur Reyssouze;900;Biologique avec nitrification;861782;6591334;861752;6591312;1;01367;ST JULIEN SUR REYSSOUZE;01;84;;;;;
2015;060901368001;St Julien Sur Veyle;225;Lagunage;850992;6568938;850930;6568964;1;01368;ST JULIEN SUR VEYLE;01;84;;;;;
2015;060901371002;St Marcel En Dombes ;1500;Biologique avec nitrification;853395;6541204;853402;6541225;1;01371;ST MARCEL;01;84;;;;;
2015;060901372001;Saint Martin De Bavel;360;Biologique avec nitrification;907852;6531608;907880;6531637;1;01372;ST MARTIN DE BAVEL;01;84;;;;;
2015;060901374002;St Martin Du Mont - Le Mollard;350;Lagunage;877771;6558265;877750;6558332;1;01374;ST MARTIN DU MONT;01;84;;;;;
2015;060901374003;St Martin Du Mont - Soblay;350;Filtres plantés;880892;6557767;881813;6557307;2;01374;ST MARTIN DU MONT;01;84;;;;;
2015;060901375001;St Martin Le Chatel           ;400;Lagunage;863445;6578624;863426;6578593;1;01375;ST MARTIN LE CHATEL;01;84;;;;;
2015;060901378002;St Maurice De Gourdans;4500;Biologique avec nitrification;870158;6526193;870166;6526145;1;01378;ST MAURICE DE GOURDANS;01;84;;;;;
2015;060901379002;St Maurice De Remens ;1000;Biologique avec nitrification;875256;6542064;875242;6542047;1;01379;ST MAURICE DE REMENS;01;84;;;;;
2015;060901380002;St Nizier Bouchoux - Mepillat;270;Lagunage;867936;6597281;867939;6597228;1;01380;ST NIZIER LE BOUCHOUX;01;84;;;;;
2015;060901380003;St Nizier Bouchoux - Chef Lieu;300;Lagunage;865067;6598261;865020;6598320;1;01380;ST NIZIER LE BOUCHOUX;01;84;;;;;
2015;060901381002;Saint Nizier Le Desert;775;Filtres plantés;865726;6553393;865783;6553398;1;01381;ST NIZIER LE DESERT;01;84;FRDR584a;Le Vieux Jonc de sa source à St Paul de Varax;;;
2015;060901383003;St Paul De Varax - Chef Lieu;1350;Lagunage;864625;6558695;864730;6558833;1;01383;ST PAUL DE VARAX;01;84;;;;;
2015;060901386001;Lagnieu - St Sorlin En Bugey;8167;Biologique avec nitrification et dénitrification;882637;6534482;882571;6534354;1;01386;ST SORLIN EN BUGEY;01;84;;;;;
2015;060901386001;Lagnieu - St Sorlin En Bugey;8167;Biologique avec nitrification et dénitrification;882637;6534482;882571;6534354;1;01386;ST SORLIN EN BUGEY;01;84;;;;;
2015;060901388001;St Trivier Courtes - Chef-Lieu;6800;Biologique avec nitrification;859832;6598173;859840;6598221;1;01388;ST TRIVIER DE COURTES;01;84;;;;;
2015;060901388002;St Trivier Courtes - Fayollet;230;Filtres plantés;858758;6597055;858837;6597036;1;01388;ST TRIVIER DE COURTES;01;84;;;;;
2015;060901389002;St Triviers Sur Moignans;1200;Biologique avec nitrification;846886;6554968;846961;6555040;1;01389;ST TRIVIER SUR MOIGNANS;01;84;;;;;
2015;060901390003;St-Vulbas - Marcilleux;800;Filtres plantés;877062;6525851;877244;6525760;1;01390;ST VULBAS;01;84;;;;;
2015;060901390802;Zi Plaine De L'Ain;40000;Biologique Simple;878222;6529820;878443;6529858;1;01390;ST VULBAS;01;84;;;;;
2015;060901391001;Salavre - Chef Lieu;380;Lagunage;879401;6587093;879435;6587067;1;01391;SALAVRE;01;84;;;;;
2015;060901392003;Samognat - Chef Lieu;900;Filtres plantés;898243;6575980;898261;6575915;1;01392;SAMOGNAT;01;84;;;;;
2015;060901393001;Sandrans                      ;580;Filtres plantés;853106;6554236;853088;6554300;1;01393;SANDRANS;01;84;;;;;
2015;060901396002;Sault Brenaz;1500;Biologique avec nitrification;885373;6532613;885201;6532333;1;01396;SAULT BRENAZ;01;84;;;;;
2015;060901398002;Savigneux - Chef Lieu;800;Filtres plantés;842606;6545625;842564;6545586;1;01398;SAVIGNEUX;01;84;;;;;
2015;060901402002;Sermoyer                      ;800;Biologique avec nitrification;851395;6602191;851044;6602483;1;01402;SERMOYER;01;84;;;;;
2015;060901403002;Serrieres De Briord;1800;Lagunage;888973;6526696;888919;6526768;1;01403;SERRIERES DE BRIORD;01;84;;;;;
2015;060901405802;Bressor Sa ;23300;Biologique avec nitrification et déphosphatation;867420;6561770;867462;6561801;1;01405;SERVAS;01;84;;;;;
2015;060901408002;Simandre Sur Suran;1000;Biologique avec nitrification;886200;6571637;886205;6571605;1;01408;SIMANDRE SUR SURAN;01;84;;;;;
2015;060901411001;Souclin - Chef Lieu;250;Décantation primaire ou fosse toutes eaux;887798;6533543;887824;6533567;1;01411;SOUCLIN;01;84;;;;;
2015;060901412001;Sulignat;284;Biologique avec nitrification;851306;6566506;851151;6566690;1;01412;SULIGNAT;01;84;;;;;
2015;060901415001;Talissieu - Ameyzieu;400;Lagunage;910528;6533630;910557;6533657;1;01415;TALISSIEU;01;84;;;;;
2015;060901416004;Tenay - Chef-Lieu;1100;Filtres plantés;894512;6537762;894521;6538011;2;01416;TENAY;01;84;;;;;
2015;060901417002;Thezillieu -Chef Lieu-Genevray;270;Filtres plantés;901334;6535915;901334;6535915;3;01417;THEZILLIEU;01;84;;;;;
2015;060901424002;Tramoyes;2500;Biologique avec nitrification;852431;6533329;852442;6533350;1;01424;TRAMOYES;01;84;;;;;
2015;060901426001;Val Revermont-Treffort-Cuisiat;1500;Biologique avec nitrification;882141;6578355;882147;6578282;1;01426;VAL-REVERMONT;01;84;;;;;
2015;060901426003;Val Revermont - Za Lucinges;500;Filtres plantés;880570;6578301;880528;6578325;1;01426;VAL-REVERMONT;01;84;;;;;
2015;060901427001;Trevoux                       ;14400;Biologique Simple;838279;6538588;838249;6538549;1;01427;TREVOUX;01;84;;;;;
2015;060901427001;Trevoux                       ;14400;Biologique Simple;838279;6538588;838249;6538549;1;01427;TREVOUX;01;84;;;;;
2015;060901429001;Vandeins - Chef Lieu;700;Lagunage;860422;6571278;860355;6571444;1;01429;VANDEINS;01;84;;;;;
2015;060901430001;Varambon - La Madeleine;400;Filtres plantés;878118;6551686;878088;6551787;1;01430;VARAMBON;01;84;;;;;
2015;060901430002;Varambon - Chef Lieu;270;Biologique Simple;878936;6550855;879111;6550745;1;01430;VARAMBON;01;84;;;;;
2015;060901431001;Vaux En Bugey                 ;900;Biologique Simple;881519;6538670;881531;6538666;1;01431;VAUX EN BUGEY;01;84;;;;;
2015;060901432001;Verjon;300;Lagunage;879872;6585266;879888;6585140;1;01432;VERJON;01;84;;;;;
2015;060901434001;Versailleux;315;Lagunage;862450;6544567;862384;6544617;1;01434;VERSAILLEUX;01;84;;;;;
2015;060901435002;Versonnex - Sauverny;5833;Biol. avec nitrif., dénitrif. et déphosphatation;939435;6583118;939357;6583166;1;01435;VERSONNEX;01;84;;;;;
2015;060901435002;Versonnex - Sauverny;5833;Biol. avec nitrif., dénitrif. et déphosphatation;939435;6583118;939357;6583166;1;01435;VERSONNEX;01;84;;;;;
2015;060901435002;Versonnex - Sauverny;5833;Biol. avec nitrif., dénitrif. et déphosphatation;939435;6583118;939357;6583166;1;01435;VERSONNEX;01;84;;;;;
2015;060901436002;Vesancy;500;Lagunage;937877;6587366;937821;6587277;1;01436;VESANCY;01;84;;;;;
2015;060901441001;Vieu D'Izenave                ;450;Lagunage;896376;6558530;896443;6558680;1;01441;VIEU D IZENAVE;01;84;;;;;
2015;060901442002;Vieu -Chef Lieu -Chongnes;300;Filtres plantés;908234;6535848;908238;6535820;1;01442;VIEU;01;84;;;;;
2015;060901443002;Villars Les Dombes;6000;Biologique avec nitrification et déphosphatation;856659;6547786;856592;6547815;1;01443;VILLARS LES DOMBES;01;84;;;;;
2015;060901443002;Villars Les Dombes;6000;Biologique avec nitrification et déphosphatation;856659;6547786;856592;6547815;1;01443;VILLARS LES DOMBES;01;84;;;;;
2015;060901444001;Villebois                     ;950;Biologique Simple;887846;6529851;887703;6529800;1;01444;VILLEBOIS;01;84;;;;;
2015;060901445001;Villemotier;350;Filtres plantés;878968;6585571;879232;6585437;1;01445;VILLEMOTIER;01;84;;;;;
2015;060901446001;Villeneuve                    ;1000;Biologique avec nitrification;841553;6548305;841525;6548356;1;01446;VILLENEUVE;01;84;;;;;
2015;060901447002;Villereversure - Chef Lieu;1533;Lagunage;883980;6566953;884079;6566973;1;01447;VILLEREVERSURE;01;84;;;;;
2015;060901448002;Villes;750;Filtres plantés;915124;6557638;915094;6557534;1;01448;VILLES;01;84;;;;;
2015;060901449001;Villette Sur Ain - Chef Lieu;600;Lagunage;876157;6545837;876200;6545936;1;01449;VILLETTE SUR AIN;01;84;;;;;
2015;060901450002;Villieu Loyes Mollon - Mollon;600;Biologique Simple;873951;6541322;874028;6541336;1;01450;VILLIEU LOYES MOLLON;01;84;;;;;
2015;060901450004;Villieu Loyes Mollon - Ch Lieu;3000;Biologique avec nitrification;872831;6537481;872806;6537463;1;01450;VILLIEU LOYES MOLLON;01;84;;;;;
2015;060901451003;Bourg En Bresse - Viriat;148333;Biol. avec nitrif., dénitrif. et déphosphatation;871175;6572020;871223;6572249;1;01451;VIRIAT;01;84;;;;;
2015;060901451003;Bourg En Bresse - Viriat;148333;Biol. avec nitrif., dénitrif. et déphosphatation;871175;6572020;871223;6572249;1;01451;VIRIAT;01;84;;;;;
2015;060901451003;Bourg En Bresse - Viriat;148333;Biol. avec nitrif., dénitrif. et déphosphatation;871175;6572020;871223;6572249;1;01451;VIRIAT;01;84;;;;;
2015;060901451003;Bourg En Bresse - Viriat;148333;Biol. avec nitrif., dénitrif. et déphosphatation;871175;6572020;871223;6572249;1;01451;VIRIAT;01;84;;;;;
2015;060901451003;Bourg En Bresse - Viriat;148333;Biol. avec nitrif., dénitrif. et déphosphatation;871175;6572020;871223;6572249;1;01451;VIRIAT;01;84;;;;;
2015;060901451003;Bourg En Bresse - Viriat;148333;Biol. avec nitrif., dénitrif. et déphosphatation;871175;6572020;871223;6572249;1;01451;VIRIAT;01;84;;;;;
2015;060901451003;Bourg En Bresse - Viriat;148333;Biol. avec nitrif., dénitrif. et déphosphatation;871175;6572020;871223;6572249;1;01451;VIRIAT;01;84;;;;;
2015;060901451003;Bourg En Bresse - Viriat;148333;Biol. avec nitrif., dénitrif. et déphosphatation;871175;6572020;871223;6572249;1;01451;VIRIAT;01;84;;;;;
