identifiant;nom_etablissement;dechet;annee;code_operation_eliminatio_valorisation;libelle_operation_eliminatio_valorisation;code_departement;pays;code_dechet;libelle_dechet;quantite_admise;quantite_traitee;unite
0007202158;SUEZ RV SUD OUEST (ex SITA);Traitement de déchets non dangereux;2008;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;15;Emballages et déchets d'emballages, absorbants, chiffons d'essuyage, matériaux filtrants et vêtements de protection non spécifiés ailleurs :;10739.760;10720.000;t/an
0005207446;Valor Béarn - SMTD (Serres-Castets);Traitement de déchets non dangereux;2008;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);24756.000;24760.000;t/an
0007000475;FEUTRIE SA;Traitement de déchets non dangereux;2008;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;10;Dechets provenant de procedes thermiques :;17.760;17.760;t/an
0006501121;REP;Traitement de déchets non dangereux;2008;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;6;Déchets animaux de la préparation des aliments et produits alimentaires;35660.000;35640.000;t/an
0006304836;GUIGOURESE;Traitement de déchets non dangereux;2008;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;14;Déchets de solvants organiques, d'agents réfrigérants et propulseurs (sauf chapitres 07 et 08) :;10000.000;6000.000;t/an
0007000951;SOTRENOR;Traitement de déchets non dangereux;2008;D9 ;D9 Traitement physico-chimique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12 (par exemple, évaporation, séchage, calcination, etc.);;;5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);875.360;876.000;t/an
0006401013;SOLAMAT MEREX;Traitement de déchets non dangereux;2008;D10;D10 Incinération à terre;;;14;Déchets de solvants organiques, d'agents réfrigérants et propulseurs (sauf chapitres 07 et 08) :;3.920;3.920;t/an
0007207382;SMITED;Traitement de déchets non dangereux;2008;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;9;Déchets banals des entreprises;16000.000;10960.000;t/an
0025000022;SMET 71;Traitement de déchets non dangereux;2008;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;10;Dechets provenant de procedes thermiques :;36580.000;36560.000;t/an
0006400322;OREDUI;Traitement de déchets non dangereux;2008;D9 ;D9 Traitement physico-chimique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12 (par exemple, évaporation, séchage, calcination, etc.);;;10;Dechets provenant de procedes thermiques :;4443.656;4448.016;t/an
0016300241;AUBERT ET DUVAL;Traitement de déchets non dangereux;2008;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;14;Déchets de solvants organiques, d'agents réfrigérants et propulseurs (sauf chapitres 07 et 08) :;163406.320;163412.000;t/an
0006302271;BRANGEON Recyclage;Traitement de déchets non dangereux;2008;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;2;Boues d'effluents industriels;27928.000;27920.000;t/an
0007002302;SUEZ RV OSIS Nord;Traitement de déchets non dangereux;2008;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);;;1;Déchets de préparations chimiques;401.680;400.000;t/an
0006107156;ISDnD La Tienne;Traitement de déchets non dangereux;2008;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;12;Déchets provenant de la mise en forme du traitement physique et mécanique de surface des métaux et matières plastiques :;122.720;122.800;t/an
0005401118;SUEZ RV CENTRE EST;Traitement de déchets non dangereux;2008;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;4;Déchets de bois;3383.920;3384.000;t/an
0005802360;TRIADIS SERVICES;Traitement de déchets non dangereux;2008;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;9;Déchets banals des entreprises;30417.840;30400.000;t/an
0006202274;NORSKE SKOG;Traitement de déchets non dangereux;2008;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;2;Boues d'effluents industriels;173036.000;173200.000;t/an
0006302518;SYCTOM LOIRE BECONNAIS et ses environs;Traitement de déchets non dangereux;2008;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;10;Dechets provenant de procedes thermiques :;532.000;532.000;t/an
0016200054;Communauté de Communes du Pays de Montsalvy;Traitement de déchets non dangereux;2008;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;8;Ordures ménagères;11888.000;11880.000;t/an
0006506682;ECOPUR;Traitement de déchets non dangereux;2008;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;10;Dechets provenant de procedes thermiques :;96368.000;96400.000;t/an
0007000642;BOSAL FRANCE;Traitement de déchets non dangereux;2008;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;9;Déchets banals des entreprises;300.000;300.000;t/an
0005801491;Metropole Rouen Normandie;Traitement de déchets non dangereux;2008;D10;D10 Incinération à terre;;;12;Déchets provenant de la mise en forme du traitement physique et mécanique de surface des métaux et matières plastiques :;24150.000;24160.000;t/an
0006400322;OREDUI;Traitement de déchets non dangereux;2008;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;14;Déchets de solvants organiques, d'agents réfrigérants et propulseurs (sauf chapitres 07 et 08) :;30.800;30.800;t/an
0005100311;EDIFI NORD;Traitement de déchets non dangereux;2008;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);1792.000;1792.000;t/an
0006703685;Rhin compost;Traitement de déchets non dangereux;2008;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;12;Déchets provenant de la mise en forme du traitement physique et mécanique de surface des métaux et matières plastiques :;478.080;480.000;t/an
0006102002;SIDEFAGE;Traitement de déchets non dangereux;2008;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;9;Déchets banals des entreprises;15579.760;15560.000;t/an
0006700536;Sénerval UVE;Traitement de déchets non dangereux;2008;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;8;Ordures ménagères;940888.000;940000.000;t/an
0009000006;Atelier industriel de l'aéronautique de Bordeaux;Traitement de déchets non dangereux;2008;D9 ;D9 Traitement physico-chimique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12 (par exemple, évaporation, séchage, calcination, etc.);;;10;Dechets provenant de procedes thermiques :;9273.440;9.280;t/an
0006201196;SUEZ RV Nord Est;Traitement de déchets non dangereux;2008;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;10;Dechets provenant de procedes thermiques :;206232.640;206400.000;t/an
0005801081;SERAF;Traitement de déchets non dangereux;2008;D12;D12 Stockage permanent (par exemple, placement de conteneurs dans une mine, etc.);;;14;Déchets de solvants organiques, d'agents réfrigérants et propulseurs (sauf chapitres 07 et 08) :;613.120;612.000;t/an
0006103617;SUEZ RR IWS CHEMICALS FRANCE;Traitement de déchets non dangereux;2008;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;;;10;Dechets provenant de procedes thermiques :;724.460;724.576;t/an
0007404600;DECAP ILE DE FRANCE;Traitement de déchets non dangereux;2008;D10;D10 Incinération à terre;;;8;Ordures ménagères;4.000;4.000;t/an
0006103617;SUEZ RR IWS CHEMICALS FRANCE;Traitement de déchets non dangereux;2008;D14;D14 Reconditionnement préalablement à l'une des opérations numérotées D 1 à D 13;;;10;Dechets provenant de procedes thermiques :;75.132;75.056;t/an
0005500440;IDEX ENVIRONNEMENT BRETAGNE( SARL);Traitement de déchets non dangereux;2008;D10;D10 Incinération à terre;;;12;Déchets provenant de la mise en forme du traitement physique et mécanique de surface des métaux et matières plastiques :;22208.000;22200.000;t/an
0006103617;SUEZ RR IWS CHEMICALS FRANCE;Traitement de déchets non dangereux;2008;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);;;8;Ordures ménagères;5.108;5.108;t/an
0006401421;SUEZ RV MEDITERRANEE;Traitement de déchets non dangereux;2008;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;2;Boues d'effluents industriels;3151.200;3152.000;t/an
0005802213;SETOM;Traitement de déchets non dangereux;2008;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);28408.000;28400.000;t/an
0006400998;SOLAMAT MEREX;Traitement de déchets non dangereux;2008;D10;D10 Incinération à terre;;;14;Déchets de solvants organiques, d'agents réfrigérants et propulseurs (sauf chapitres 07 et 08) :;426.400;426.320;t/an
0006501121;REP;Traitement de déchets non dangereux;2008;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;2;Boues d'effluents industriels;712.800;712.000;t/an
0006102265;Boehringer Ingelheim Centre de Recherche de Saint-Vulbas;Traitement de déchets non dangereux;2008;D10;D10 Incinération à terre;;;3;Déchets soins médicaux ou vétérinaires et déchets biologiques;122.800;122.800;t/an
0007000697;SUEZ RV NORD EST - ISDND CURGIES;Traitement de déchets non dangereux;2008;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;8;Ordures ménagères;47320.000;47200.000;t/an
0006508885;URBASYS;Traitement de déchets non dangereux;2008;D8 ;D8 Traitement biologique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12;;;8;Ordures ménagères;266340.000;266400.000;t/an
0006202229;PAPETERIES DE CLAIREFONTAINE;Traitement de déchets non dangereux;2008;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;12;Déchets provenant de la mise en forme du traitement physique et mécanique de surface des métaux et matières plastiques :;25366.800;25360.000;t/an
0006103999;COATEX (USINE 1 LUMIERE);Traitement de déchets non dangereux;2008;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;1;Déchets de préparations chimiques;0.440;0.440;t/an
0007002140;RECYCLAGE DES VALLEES;Traitement de déchets non dangereux;2008;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;10;Dechets provenant de procedes thermiques :;34240.000;9360.000;t/an
