type_rj;code_rj;libelle;insee_commune;nom_commune;x_rj;y_rj;milieu_recepteur;derniere_annee;code_step;nom_step;nature_reseau;capacite;traitement_principal;debit_nominal_tps_sec;debit_nominal_tps_pluie;charge_nominale_dbo5;charge_nominale_dco;charge_nominale_mes;insee_commune_step;nom_commune_step;code_mo;siret_mo;nom_mo;x_step;y_step
RJ;0509092V0031;CAZENAVE-SERRES-ET-ALLENS (ALLENS);09092;Cazenave-Serres-et-Allens;590782.0;6195070.0;F;;0509092V003;CAZENAVE-SERRES-ET-ALLENS (ALLENS);Séparatif;60.0;Secondaire bio (Ntk);9.0;;;;;09092;Cazenave-Serres-et-Allens;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;590856.0;6194940.0
RJ;0509099V0011;COS;09099;Cos;583389.0;6209710.0;F;;0509099V001;COS;Séparatif;80.0;Secondaire bio (Ntk);12.0;;;;;09099;Cos;09099000A;21090099900017;COMMUNE DE COS ;583385.0;6209710.0
RJ;0509100V0011;COUFLENS (LOTISSEMENT HLM SALAU);09100;Couflens;551504.0;6185810.0;R;;0509100V001;COUFLENS (LOTISSEMENT HLM SALAU);Séparatif;200.0;Secondaire bio (Ntk);30.0;;;;;09100;Couflens;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;551546.0;6185820.0
RJ;0509101V0011;COUSSA;09101;Coussa;591679.0;6219160.0;F;;0509101V001;COUSSA;Séparatif;300.0;Secondaire bio (Ntk);45.0;45.0;;;;09101;Coussa;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;591746.0;6219180.0
RJ;0509105V0011;DAUMAZAN SUR ARIZE (COMMUNALE);09105;Daumazan-sur-Arize;561599.0;6229410.0;R;;0509105V001;DAUMAZAN SUR ARIZE (COMMUNALE);Mixte;1200.0;Secondaire bio (Ntk);180.0;;;;;09105;Daumazan-sur-Arize;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;561587.0;6229390.0
RJ;0509107V0011;DUN (DUN);09107;Dun;601891.0;6215250.0;R;;0509107V001;DUN (DUN);Séparatif;180.0;Secondaire bio (Ntk);27.0;;;;;09107;Dun;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;601849.0;6215200.0
RJ;0509107V0021;DUN (HAMEAU D'ENGRAVIES );09107;Dun;600373.0;6216650.0;F;;0509107V002;DUN (HAMEAU D'ENGRAVIES );;75.0;Secondaire bio (Ntk);11.0;;;;;09107;Dun;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;600373.0;6216660.0
RJ;0509107V0031;DUN (HAMEAU DE SENESSE DE SENABUGUE);09107;Dun;603885.0;6217060.0;F;;0509107V003;DUN (HAMEAU DE SENESSE DE SENABUGUE);;100.0;Secondaire bio (Ntk);15.0;;;;;09107;Dun;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;603935.0;6217100.0
RJ;0511054V0021;BRUNELS (Lagarde );11054;Les Brunels;623230.0;6257370.0;F;;060911054002;BRUNELS (Lagarde );;50.0;Secondaire bio (Ntk);8.0;;;;;11054;Les Brunels;11054000A;21110054000015;COMMUNE DES BRUNELS ;623236.0;6257350.0
RJ;0511066V0011;CAMURAC;09232;Prades;609690.0;6189660.0;R;;060911066001;CAMURAC;;1500.0;Secondaire bio (Ntk);225.0;;;;;11066;Camurac;11066000A;21110066400013;COMMUNE DE CAMURAC ;610765.0;6189690.0
RJ;0511074V0011;LES CASSES (Village);11074;Les Cassés;607904.0;6259150.0;R;;060911074001;LES CASSES (Village);;200.0;Secondaire bio (Ntk);30.0;;;;;11074;Les Cassés;11076007A;20003585500127;CC CASTELNAUDARY LAURAGAIS AUDOIS ASSAINISSEMENT REGIE;607897.0;6259190.0
RJ;0511096V0011;COMUS;11096;Comus;608871.0;6190870.0;R;;060911096001;COMUS;;500.0;Secondaire bio (Ntk);75.0;;;;;11096;Comus;11096000A;21110096100013;COMMUNE DE COMUS ;608873.0;6190900.0
RJ;0511162V0011;GENERVILLE (Village);11162;Generville;613006.0;6235170.0;F;;060911162001;GENERVILLE (Village);;50.0;Secondaire bio (Ntk);8.0;;;;;11162;Generville;11049000A;20003570700013;COMMUNAUTE DE COMMUNES PIEGE-LAURAGAIS MALEPERE;613006.0;6235170.0
RJ;0509113V0011;ERCE (COMMUNALE);09113;Ercé;559288.0;6196260.0;R;;0509113V001;ERCE (COMMUNALE);Mixte;500.0;Secondaire bio (Ntk);75.0;;;;;09113;Ercé;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;559318.0;6196260.0
RJ;0509116V0011;ESCOSSE (VILLAGE );09116;Escosse;582024.0;6226170.0;R;;0509116V001;ESCOSSE (VILLAGE );Séparatif;275.0;Secondaire bio (Ntk);41.0;;;;;09116;Escosse;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;581999.0;6226140.0
RJ;0509120V0021;FABAS N°2;09120;Fabas;546132.0;6224700.0;F;;0509120V002;FABAS N°2;Séparatif;190.0;Secondaire bio (Ntk);28.0;;;;;09120;Fabas;09268009A;20006794000185;COMMUNAUTE DE COMMUNES COUSERANS PYRENEES;546116.0;6224660.0
RJ;0509122V0011;FOIX (LABARRE);09122;Foix;586877.0;6211900.0;R;;0509122V001;FOIX (LABARRE);Séparatif;2800.0;Secondaire bio (Ntk);420.0;;;;;09122;Foix;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;586917.0;6211880.0
RJ;0509124V0031;LE FOSSAT (COMMUNALE);09124;Le Fossat;570329.0;6232980.0;R;;0509124V003;LE FOSSAT (COMMUNALE);Mixte;1500.0;Secondaire bio (Ntk);225.0;;;;;09124;Le Fossat;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;570460.0;6232970.0
RJ;0509125V0011;FOUGAX et BARRINEUF;09125;Fougax-et-Barrineuf;610067.0;6198840.0;R;;0509125V001;FOUGAX et BARRINEUF;;110.0;Primaire bio simple (Décanteur Digesteur;22.0;;;;;09125;Fougax-et-Barrineuf;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;610048.0;6198840.0
RJ;0509131V0011;GARANOU (COMMUNALE);09131;Garanou;597686.0;6186050.0;R;;0509131V001;GARANOU (COMMUNALE);Séparatif;150.0;Secondaire bio (Ntk);15.0;;;;;09176;Luzenac;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;597770.0;6186310.0
RJ;0509135V0011;GOULIER (COMMUNALE);09334;Val-de-Sos;577134.0;6185400.0;R;;0509135V001;GOULIER (COMMUNALE);Mixte;500.0;Secondaire bio (Ntk);75.0;;;;;09334;Val-de-Sos;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;577152.0;6185410.0
RJ;0509137V0011;GUDAS HAMEAU DE CAZALS;09137;Gudas;591711.0;6213360.0;R;;0509137V001;GUDAS HAMEAU DE CAZALS;;50.0;Secondaire bio (Ntk);7.0;;;;;09137;Gudas;09137000A;21090137700015;COMMUNE DE GUDAS ;592262.0;6212310.0
RJ;0509138V0011;L'HERM (COMMUNALE);09138;L'Herm;591201.0;6209560.0;R;;0509138V001;L'HERM (COMMUNALE);Séparatif;250.0;Secondaire bio (Ntk);34.0;;;;;09138;L'Herm;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;591192.0;6209620.0
RJ;0509139V0011;L HOSPITALET PRES AND (COMMUNALE);09139;L'Hospitalet-près-l'Andorre;601913.0;6166990.0;R;;0509139V001;L HOSPITALET PRES AND (COMMUNALE);Mixte;400.0;Secondaire bio (Ntk);60.0;;;;;09139;L'Hospitalet-près-l'Andorre;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;601955.0;6166960.0
RJ;0509140V0011;IGNAUX;09140;Ignaux;604210.0;6182220.0;R;;0509140V001;IGNAUX;Séparatif;240.0;Secondaire bio (Ntk);36.0;;;;;09140;Ignaux;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;604328.0;6182220.0
RJ;0509145V0011;LES ISSARDS;09145;Les Issards;596892.0;6220960.0;R;;0509145V001;LES ISSARDS;Séparatif;260.0;Secondaire bio (Ntk);52.0;;;;;09145;Les Issards;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;596817.0;6220980.0
RJ;0509148V0011;LACAVE;31112;Castagnède;536406.0;6217790.0;F;;0509148V001;LACAVE;Séparatif;150.0;Secondaire bio (Ntk);22.0;;;;;09148;Lacave;09268009A;20006794000185;COMMUNAUTE DE COMMUNES COUSERANS PYRENEES;536546.0;6217890.0
RJ;0509150V0011;LAGARDE;09150;Lagarde;613166.0;6216730.0;R;;0509150V001;LAGARDE;Séparatif;100.0;Secondaire bio (Ntk);15.0;;;;;09150;Lagarde;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;612970.0;6216840.0
RJ;0509153V0011;LAPENNE (COMMUNAL );09153;Lapenne;598143.0;6228110.0;R;;0509153V001;LAPENNE (COMMUNAL );Séparatif;100.0;Secondaire bio (Ntk);15.0;;;;;09153;Lapenne;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;598205.0;6228050.0
RJ;0509157V0011;LAROQUE D'OLMES (LAVELANET);09157;Laroque-d'Olmes;608540.0;6209800.0;R;;0509157V001;LAROQUE D'OLMES (LAVELANET);Mixte;27000.0;Secondaire bio (Ntk);12500.0;;;;;09157;Laroque-d'Olmes;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;608435.0;6209940.0
RJ;0509161V0011;LERAN;09161;Léran;611745.0;6210840.0;R;;0509161V001;LERAN;Séparatif;1200.0;Secondaire bio (Ntk);180.0;;;;;09161;Léran;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;611853.0;6210780.0
RJ;0509162V0011;LERCOUL;09162;Lercoul;581016.0;6186680.0;F;;0509162V001;LERCOUL;Séparatif;82.0;Secondaire bio (Ntk);12.0;;;;;09162;Lercoul;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;581016.0;6186680.0
RJ;0509165V0011;LESPARROU (AIGUILLON);09043;La Bastide-sur-l'Hers;610006.0;6204540.0;R;;0509165V001;LESPARROU (AIGUILLON);Unitaire;700.0;Secondaire bio (Ntk);105.0;;;;;09165;Lesparrou;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;610080.0;6204450.0
RJ;0509167V0021;LEZAT SUR LEZE;09167;Lézat-sur-Lèze;566191.0;6243860.0;R;;0509167V002;LEZAT SUR LEZE;Mixte;2500.0;Secondaire bio (Ntk);500.0;;;;;09167;Lézat-sur-Lèze;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;566227.0;6243840.0
RJ;0509170V0011;LISSAC;09170;Lissac;579556.0;6242530.0;R;;0509170V001;LISSAC;Séparatif;300.0;Secondaire bio (Ntk);45.0;;;;;09170;Lissac;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;579517.0;6242500.0
RJ;0509176V0021;LUZENAC (COMMUNALE);09176;Luzenac;598444.0;6185610.0;R;;0509176V002;LUZENAC (COMMUNALE);Séparatif;1000.0;Secondaire bio (Ntk);200.0;;;;;09176;Luzenac;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;598472.0;6185620.0
RJ;0509180V0011;MANSES;09180;Manses;603230.0;6222480.0;R;;0509180V001;MANSES;;150.0;Secondaire bio (Ntk);22.0;;;;;09180;Manses;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;603315.0;6222490.0
RJ;0509181V0021;LE MAS D'AZIL (Maury);09181;Le Mas-d'Azil;565304.0;6219630.0;R;;0509181V002;LE MAS D'AZIL (Maury);;40.0;Primaire décantation (Décanteur Primaire;5.8;;;;;09181;Le Mas-d'Azil;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;565286.0;6219610.0
RJ;0509181V0031;MAS D'AZIL- 2;09181;Le Mas-d'Azil;567719.0;6221260.0;R;;0509181V003;MAS D'AZIL- 2;Séparatif;1600.0;Secondaire bio (Ntk et Ngl);294.0;367.0;;;;09181;Le Mas-d'Azil;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;567749.0;6221290.0
RJ;0509181V0041;GROTTE (MAS D'AZIL);09181;Le Mas-d'Azil;566086.0;6220740.0;R;;0509181V004;GROTTE (MAS D'AZIL);;100.0;Secondaire bio (Ntk);15.0;;;;;09181;Le Mas-d'Azil;09181000A;21090181500014;COMMUNE DU MAS D'AZIL ;566137.0;6220680.0
RJ;0509182V0011;MASSAT (BOURG);09182;Massat;564410.0;6200740.0;R;;0509182V001;MASSAT (BOURG);Unitaire;500.0;Secondaire bio (Ntk);75.0;;;;;09182;Massat;09268009A;20006794000185;COMMUNAUTE DE COMMUNES COUSERANS PYRENEES;564391.0;6200740.0
RJ;0509185V0021;MAZERES;09185;Mazères;592056.0;6241190.0;R;2021.0;0509185V002;MAZERES;Mixte;2700.0;Secondaire bio (Ntk);540.0;;;;;09185;Mazères;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;592106.0;6241200.0
RJ;0509188V0021;MERCUS GARRABET (COMMUNALE);09188;Mercus-Garrabet;588258.0;6200780.0;R;;0509188V002;MERCUS GARRABET (COMMUNALE);Mixte;1300.0;Secondaire bio (Ntk);195.0;;;;;09188;Mercus-Garrabet;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;588378.0;6200730.0
RJ;0509189V0011;MERENS LES VALS;09189;Mérens-les-Vals;604402.0;6174140.0;R;;0509189V001;MERENS LES VALS;Séparatif;300.0;Secondaire bio (Ntk);45.0;;;;;09189;Mérens-les-Vals;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;604390.0;6174170.0
RJ;0509189V0021;MERENS LE VAL (Camping);09189;Mérens-les-Vals;604074.0;6172810.0;F;;0509189V002;MERENS LE VAL (Camping);Séparatif;100.0;Secondaire bio (Ntk);15.0;;;;;09189;Mérens-les-Vals;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;604022.0;6172880.0
RJ;0509194V0011;MIREPOIX;09194;Mirepoix;607333.0;6221950.0;R;;0509194V001;MIREPOIX;Unitaire;5000.0;Secondaire bio (Ntk);800.0;;;;;09194;Mirepoix;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;607401.0;6221890.0
RJ;0509199V0021;MONTAUT (HAMEAU DU CRIEU);09199;Montaut;593535.0;6230950.0;F;;0509199V002;MONTAUT (HAMEAU DU CRIEU);Séparatif;60.0;Primaire bio simple (Décanteur Digesteur;10.0;;;;;09199;Montaut;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;593469.0;6231000.0
RJ;0509202V0011;MONTEGUT PLANTAUREL (COMMUNALE);09202;Montégut-Plantaurel;576516.0;6220420.0;R;;0509202V001;MONTEGUT PLANTAUREL (COMMUNALE);Mixte;370.0;Secondaire bio (Ntk);55.0;;;;;09202;Montégut-Plantaurel;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;576510.0;6220410.0
RJ;0509202V0021;MONTEGUT PLANTAUREL (HAMEAU DE LA HILETTE );09202;Montégut-Plantaurel;576084.0;6220880.0;R;;0509202V002;MONTEGUT PLANTAUREL (HAMEAU DE LA HILETTE );Séparatif;40.0;Secondaire bio (Ntk);6.0;;;;;09202;Montégut-Plantaurel;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;576066.0;6220850.0
RJ;0509202V0031;MONTEGUT PLANTAUREL (HAMEAU DE BORDE BLANQUE );09202;Montégut-Plantaurel;575083.0;6220340.0;F;;0509202V003;MONTEGUT PLANTAUREL (HAMEAU DE BORDE BLANQUE );;50.0;Secondaire bio (Ntk et Ngl);8.0;;;;;09202;Montégut-Plantaurel;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;575083.0;6220340.0
RJ;0509209V0011;MONTJOIE EN COUSERANS (ZONE D'AUDINAC);09209;Montjoie-en-Couserans;552059.0;6212910.0;R;;0509209V001;MONTJOIE EN COUSERANS (ZONE D'AUDINAC);Séparatif;700.0;Secondaire bio (Ntk);105.0;;;;;09209;Montjoie-en-Couserans;09268009A;20006794000185;COMMUNAUTE DE COMMUNES COUSERANS PYRENEES;551987.0;6212980.0
RJ;0509210V0011;MONTOULIEU (HAMEAU DE SEIGNAUX );09210;Montoulieu;587542.0;6200920.0;R;;0509210V001;MONTOULIEU (HAMEAU DE SEIGNAUX );Séparatif;90.0;Secondaire bio (Ntk);13.0;;;;;09210;Montoulieu;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;587541.0;6200940.0
RJ;0509211V0011;MONTSEGUR (COMMUNALE);09211;Montségur;604804.0;6197160.0;R;;0509211V001;MONTSEGUR (COMMUNALE);Séparatif;300.0;Secondaire bio (Ntk);30.0;;;;;09211;Montségur;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;604785.0;6197180.0
RJ;0509213V0011;MOULIN NEUF;09213;Moulin-Neuf;614110.0;6220680.0;R;;0509213V001;MOULIN NEUF;Séparatif;150.0;Secondaire bio (Ntk);22.0;;;;;09213;Moulin-Neuf;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;614124.0;6220600.0
RJ;0509217V0011;NIAUX (LES FORGES);09217;Niaux;584556.0;6191920.0;R;;0509217V001;NIAUX (LES FORGES);Unitaire;300.0;Primaire décantation (Décanteur Primaire;45.0;;;;;09217;Niaux;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;584566.0;6191920.0
RJ;0509217V0021;NIAUX (LA PUJADE);09006;Alliat;584541.0;6190720.0;R;;0509217V002;NIAUX (LA PUJADE);Unitaire;60.0;Secondaire bio (Ntk);18.0;;;;;09217;Niaux;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;584554.0;6190720.0
RJ;0509218V0011;ORGEIX;09218;Orgeix;606671.0;6179510.0;R;;0509218V001;ORGEIX;Mixte;250.0;Primaire décantation (Décanteur Primaire;38.0;;;;;09218;Orgeix;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;606677.0;6179450.0
RJ;0509220V0011;ORLU;09220;Orlu;607916.0;6178840.0;R;;0509220V001;ORLU;Mixte;500.0;Secondaire bio (Ntk);75.0;;;;;09220;Orlu;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;607931.0;6178860.0
RJ;0509220V0021;ORLU (LES FORGES);09220;Orlu;610908.0;6176980.0;F;;0509220V002;ORLU (LES FORGES);Séparatif;60.0;Secondaire bio (Ntk);9.0;;;;;09220;Orlu;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;610963.0;6177060.0
RJ;0509221V0011;ORNOLAC USSAT LES BAINS;09321;Ussat;586704.0;6193110.0;R;;0509221V001;ORNOLAC USSAT LES BAINS;Séparatif;1000.0;Secondaire bio (Ntk);150.0;;;;;09321;Ussat;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;586689.0;6193050.0
RJ;0509222V0011;ORUS;09222;Orus;577903.0;6187960.0;R;;0509222V001;ORUS;Unitaire;150.0;Secondaire bio (Ntk);22.0;;;;;09222;Orus;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;577939.0;6187970.0
RJ;0509223V0011;OUST;09223;Oust;553629.0;6199850.0;R;;0509223V001;OUST;Séparatif;3000.0;Secondaire bio (Ntk);457.0;;;;;09223;Oust;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;553657.0;6199800.0
RJ;0509224V0011;PAILHES;09224;Pailhès;573234.0;6224530.0;R;;0509224V001;PAILHES;Séparatif;360.0;Secondaire bio (Ntk);54.0;;;;;09224;Pailhès;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;573184.0;6224530.0
RJ;0509225V0031;PAMIERS;09225;Pamiers;586313.0;6226670.0;R;;0509225V003;PAMIERS;Mixte;33000.0;Secondaire bio (Ntk et Ngl);5652.0;9600.0;;;;09225;Pamiers;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;586415.0;6226720.0
RJ;0509225V0041;PAMIERS (HAMEAU DE LA CAVALERIE );09225;Pamiers;586005.0;6227380.0;F;;0509225V004;PAMIERS (HAMEAU DE LA CAVALERIE );;60.0;Secondaire bio (Ntk);9.0;;;;;09225;Pamiers;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;586118.0;6227580.0
RJ;0509232V0011;PRADES;09232;Prades;608553.0;6188130.0;R;;0509232V001;PRADES;Séparatif;200.0;Secondaire bio (Ntk);30.0;;;;;09232;Prades;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;608417.0;6188170.0
RJ;0509235V0011;PRAT BONREPAUX;09235;Prat-Bonrepaux;538199.0;6216820.0;R;;0509235V001;PRAT BONREPAUX;Séparatif;1500.0;Secondaire bio (Ntk);300.0;;;;;09235;Prat-Bonrepaux;09268009A;20006794000185;COMMUNAUTE DE COMMUNES COUSERANS PYRENEES;538204.0;6216800.0
RJ;0509236V0011;PRAYOLS (COMMUNALE);09236;Prayols;588233.0;6204030.0;R;;0509236V001;PRAYOLS (COMMUNALE);Mixte;300.0;Secondaire bio (Ntk);60.0;;;;;09236;Prayols;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;588151.0;6203960.0
RJ;0509236V0021;PRAYOLS / HAMEAU CITADELLE;09236;Prayols;586796.0;6204190.0;F;;0509236V002;PRAYOLS / HAMEAU CITADELLE;;10.0;Secondaire bio (Ntk);2.0;;;;;09236;Prayols;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;586790.0;6204220.0
RJ;0509238V0011;LES PUJOLS;09238;Les Pujols;596279.0;6221950.0;R;;0509238V001;LES PUJOLS;Séparatif;300.0;Secondaire bio (Ntk);45.0;;;;;09238;Les Pujols;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;596272.0;6222050.0
RJ;0509238V0021;LES PUJOLS (hameau de Fount Communal );09238;Les Pujols;597292.0;6222940.0;R;;0509238V002;LES PUJOLS (hameau de Fount Communal );Séparatif;90.0;Secondaire bio (Ntk);14.0;;;;;09238;Les Pujols;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;597246.0;6222860.0
RJ;0509244V0011;RIEUCROS;09244;Rieucros;599201.0;6221760.0;R;;0509244V001;RIEUCROS;Séparatif;700.0;Secondaire bio (Ntk);105.0;;;;;09244;Rieucros;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;599207.0;6221700.0
RJ;0509245V0011;BENAGUES (RIEUX DE PELLEPORT);09050;Benagues;587660.0;6219960.0;R;;0509245V001;BENAGUES (RIEUX DE PELLEPORT);Séparatif;600.0;Secondaire bio (Ntk);90.0;;;;;09050;Benagues;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;587608.0;6219960.0
RJ;0509246V0011;RIMONT (COMMUNALE);09246;Rimont;560166.0;6212410.0;R;;0509246V001;RIMONT (COMMUNALE);Mixte;350.0;Secondaire bio (Ntk);52.0;;;;;09246;Rimont;09268009A;20006794000185;COMMUNAUTE DE COMMUNES COUSERANS PYRENEES;560171.0;6212230.0
RJ;0509246V0021;RIMONT (Hameau de La Serre);09246;Rimont;559263.0;6211540.0;F;;0509246V002;RIMONT (Hameau de La Serre);Séparatif;120.0;Primaire bio simple (Décanteur Digesteur;18.0;;;;;09246;Rimont;09268009A;20006794000185;COMMUNAUTE DE COMMUNES COUSERANS PYRENEES;559600.0;6211800.0
RJ;0509254V0031;SAINT AMADOU 2 (communale);09254;Saint-Amadou;596463.0;6224840.0;F;;0509254V003;SAINT AMADOU 2 (communale);;500.0;Secondaire bio (Ntk);68.0;;;;;09254;Saint-Amadou;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;596415.0;6224780.0
RJ;0509257V0011;STE CROIX VOLVESTRE (COMMUNALE);09257;Sainte-Croix-Volvestre;550817.0;6227210.0;R;;0509257V001;STE CROIX VOLVESTRE (COMMUNALE);Mixte;500.0;Secondaire bio (Ntk);75.0;;;;;09257;Sainte-Croix-Volvestre;09268009A;20006794000185;COMMUNAUTE DE COMMUNES COUSERANS PYRENEES;550912.0;6227160.0
RJ;0509258V0011;ST FELIX DE RIEUTORD (COMMUNALE);09258;Saint-Félix-de-Rieutord;591750.0;6217660.0;R;2021.0;0509258V001;ST FELIX DE RIEUTORD (COMMUNALE);Séparatif;400.0;Primaire bio simple (Décanteur Digesteur;60.0;;;;;09258;Saint-Félix-de-Rieutord;09272001A;25090187300019;SYNDICAT MIXTE DEPARTEMENTAL EAU ASSAINISSEMENT DE L'ARIEGE;591737.0;6217650.0
